id,vehicle_id,route,latitude,longitude,bearing,speed,current_status,occupancy_status,fetched_at
742015,R-548A78F4,Red,42.33107,-71.057,0,,INCOMING_AT,,2026-06-29 18:19:18.204686+00:00
742014,R-548A7922,Red,42.39638,-71.1386,260,,INCOMING_AT,,2026-06-29 18:19:18.204678+00:00
742013,B-548A672A,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 18:17:15.646916+00:00
742012,B-548A78A6,Blue,42.39721,-70.99258,210,,STOPPED_AT,,2026-06-29 18:17:15.646912+00:00
742011,B-548A78BA,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 18:17:15.646910+00:00
742010,B-548A78C4,Blue,42.41577,-70.99044,20,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646907+00:00
742009,B-548A78CA,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 18:17:15.646904+00:00
742008,B-548A78E4,Blue,42.35949,-71.05969,150,,STOPPED_AT,,2026-06-29 18:17:15.646902+00:00
742007,B-548A7AC4,Blue,42.40918,-70.99267,355,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646899+00:00
742006,B-548A7AD6,Blue,42.40776,-70.99253,170,,STOPPED_AT,,2026-06-29 18:17:15.646896+00:00
742005,B-548A7AD8,Blue,42.39066,-70.99699,35,,STOPPED_AT,,2026-06-29 18:17:15.646893+00:00
742004,B-548A7B11,Blue,42.37549,-71.02923,225,,INCOMING_AT,,2026-06-29 18:17:15.646890+00:00
742003,G-10008,Green-E,42.36389,-71.05899,315,,INCOMING_AT,,2026-06-29 18:17:15.646888+00:00
742002,G-10014,Green-E,42.35986,-71.05891,35,,INCOMING_AT,,2026-06-29 18:17:15.646885+00:00
742001,G-10015,Green-E,42.34534,-71.0817,45,,STOPPED_AT,,2026-06-29 18:17:15.646882+00:00
742000,G-10031,Green-E,42.33478,-71.10324,45,,STOPPED_AT,,2026-06-29 18:17:15.646879+00:00
741999,G-10040,Green-E,42.3344,-71.10425,225,,STOPPED_AT,,2026-06-29 18:17:15.646876+00:00
741998,G-10054,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 18:17:15.646873+00:00
741997,G-10095,Green-E,42.3895,-71.10037,120,17.1,INCOMING_AT,,2026-06-29 18:17:15.646870+00:00
741996,G-10099,Green-E,42.35989,-71.05897,215,,STOPPED_AT,,2026-06-29 18:17:15.646867+00:00
741995,G-10106,Green-E,42.40839,-71.1173,151,4.9,STOPPED_AT,,2026-06-29 18:17:15.646865+00:00
741994,G-10113,Green-E,42.36832,-71.07095,125,10.9,INCOMING_AT,,2026-06-29 18:17:15.646862+00:00
741993,G-10126,Green-E,42.37772,-71.08493,325,4.5,INCOMING_AT,,2026-06-29 18:17:15.646859+00:00
741992,G-10139,Green-E,42.3454,-71.08181,225,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646856+00:00
741991,G-10211,Green-E,42.32951,-71.11109,135,4.2,STOPPED_AT,,2026-06-29 18:17:15.646853+00:00
741990,G-10244,Green-E,42.35305,-71.06457,200,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646851+00:00
741989,G-10009,Green-D,42.33723,-71.25208,135,5.4,STOPPED_AT,,2026-06-29 18:17:15.646848+00:00
741988,G-10033,Green-D,42.36316,-71.05827,145,,INCOMING_AT,,2026-06-29 18:17:15.646845+00:00
741987,G-10036,Green-D,42.35631,-71.06277,210,,STOPPED_AT,,2026-06-29 18:17:15.646842+00:00
741986,G-10052,Green-D,42.36563,-71.06058,135,,STOPPED_AT,,2026-06-29 18:17:15.646839+00:00
741985,G-10080,Green-D,42.37695,-71.09396,120,,STOPPED_AT,,2026-06-29 18:17:15.646835+00:00
741984,G-10084,Green-D,42.37587,-71.08896,305,10.6,IN_TRANSIT_TO,,2026-06-29 18:17:15.646832+00:00
741983,G-10096,Green-D,42.36609,-71.06298,230,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646828+00:00
741982,G-10104,Green-D,42.35301,-71.06454,20,,INCOMING_AT,,2026-06-29 18:17:15.646825+00:00
741981,G-10117,Green-D,42.32767,-71.16168,45,17.7,IN_TRANSIT_TO,,2026-06-29 18:17:15.646823+00:00
741980,G-10121,Green-D,42.33459,-71.11394,225,15.9,INCOMING_AT,,2026-06-29 18:17:15.646820+00:00
741979,G-10124,Green-D,42.32992,-71.23749,135,17.7,INCOMING_AT,,2026-06-29 18:17:15.646817+00:00
741978,G-10140,Green-D,42.34523,-71.10461,225,4.2,STOPPED_AT,,2026-06-29 18:17:15.646814+00:00
741977,G-10180,Green-D,42.33599,-71.14251,90,4.3,INCOMING_AT,,2026-06-29 18:17:15.646811+00:00
741976,G-10200,Green-D,42.34795,-71.08686,105,,STOPPED_AT,,2026-06-29 18:17:15.646807+00:00
741975,G-10223,Green-D,42.35164,-71.07172,240,,INCOMING_AT,,2026-06-29 18:17:15.646804+00:00
741974,G-10226,Green-D,42.33572,-71.14453,270,6.0,IN_TRANSIT_TO,,2026-06-29 18:17:15.646800+00:00
741973,G-10230,Green-D,42.33308,-71.1354,135,18.3,IN_TRANSIT_TO,,2026-06-29 18:17:15.646795+00:00
741972,G-10238,Green-D,42.37563,-71.08727,305,11.1,IN_TRANSIT_TO,,2026-06-29 18:17:15.646791+00:00
741971,G-10022,Green-C,42.34087,-71.12639,225,7.7,INCOMING_AT,,2026-06-29 18:17:15.646787+00:00
741970,G-10027,Green-C,42.35929,-71.05951,215,,INCOMING_AT,,2026-06-29 18:17:15.646783+00:00
741969,G-10035,Green-C,42.3518,-71.07081,60,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646779+00:00
741968,G-10059,Green-C,42.34763,-71.10143,60,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646775+00:00
741967,G-10077,Green-C,42.33882,-71.13716,45,8.2,INCOMING_AT,,2026-06-29 18:17:15.646755+00:00
741966,G-10086,Green-C,42.34418,-71.11382,225,5.8,STOPPED_AT,,2026-06-29 18:17:15.646751+00:00
741965,G-10098,Green-C,42.33625,-71.14902,225,,STOPPED_AT,,2026-06-29 18:17:15.646748+00:00
741964,G-10183,Green-C,42.34997,-71.07748,60,,INCOMING_AT,,2026-06-29 18:17:15.646745+00:00
741963,G-10227,Green-C,42.35305,-71.06457,200,,INCOMING_AT,,2026-06-29 18:17:15.646742+00:00
741962,G-10236,Green-C,42.33952,-71.1349,225,5.2,STOPPED_AT,,2026-06-29 18:17:15.646739+00:00
741961,G-10240,Green-C,42.34159,-71.12339,45,3.4,INCOMING_AT,,2026-06-29 18:17:15.646737+00:00
741960,G-10019,Green-B,42.341,-71.16742,75,2.5,STOPPED_AT,,2026-06-29 18:17:15.646734+00:00
741959,G-10020,Green-B,42.34791,-71.08631,285,,STOPPED_AT,,2026-06-29 18:17:15.646730+00:00
741958,G-10046,Green-B,42.34018,-71.16709,135,1.8,STOPPED_AT,,2026-06-29 18:17:15.646727+00:00
741957,G-10049,Green-B,42.35213,-71.12407,315,5.8,INCOMING_AT,,2026-06-29 18:17:15.646724+00:00
741956,G-10057,Green-B,42.35101,-71.11478,315,6.0,STOPPED_AT,,2026-06-29 18:17:15.646722+00:00
741955,G-10061,Green-B,42.34002,-71.1664,315,4.7,INCOMING_AT,,2026-06-29 18:17:15.646719+00:00
741954,G-10075,Green-B,42.3497,-71.10436,135,4.5,STOPPED_AT,,2026-06-29 18:17:15.646716+00:00
741953,G-10083,Green-B,42.3517,-71.1253,45,4.8,STOPPED_AT,,2026-06-29 18:17:15.646713+00:00
741952,G-10101,Green-B,42.34567,-71.14147,45,7.2,INCOMING_AT,,2026-06-29 18:17:15.646711+00:00
741951,G-10118,Green-B,42.33942,-71.1572,135,1.5,STOPPED_AT,,2026-06-29 18:17:15.646708+00:00
741950,G-10234,Green-B,42.3518,-71.07081,60,,INCOMING_AT,,2026-06-29 18:17:15.646705+00:00
741949,G-10241,Green-B,42.35556,-71.06326,210,,INCOMING_AT,,2026-06-29 18:17:15.646701+00:00
741948,O-548A700A,Orange,42.42668,-71.07428,20,,STOPPED_AT,,2026-06-29 18:17:15.646698+00:00
741947,O-548A74B4,Orange,42.35533,-71.06059,25,,STOPPED_AT,,2026-06-29 18:17:15.646695+00:00
741946,O-548A74B8,Orange,42.43772,-71.0708,185,,STOPPED_AT,,2026-06-29 18:17:15.646692+00:00
741945,O-548A74BF,Orange,42.40274,-71.07717,177,,INCOMING_AT,,2026-06-29 18:17:15.646689+00:00
741944,O-548A78A9,Orange,42.30119,-71.11376,30,,STOPPED_AT,,2026-06-29 18:17:15.646687+00:00
741943,O-548A78AA,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 18:17:15.646684+00:00
741942,O-548A78B7,Orange,42.33653,-71.0897,220,,STOPPED_AT,,2026-06-29 18:17:15.646681+00:00
741941,O-548A78BD,Orange,42.34093,-71.08425,220,,STOPPED_AT,,2026-06-29 18:17:15.646678+00:00
741940,O-548A78C3,Orange,42.34767,-71.07464,265,,STOPPED_AT,,2026-06-29 18:17:15.646675+00:00
741939,O-548A78C7,Orange,42.34765,-71.06998,265,,INCOMING_AT,,2026-06-29 18:17:15.646672+00:00
741938,O-548A78D0,Orange,42.35538,-71.06065,205,,STOPPED_AT,,2026-06-29 18:17:15.646669+00:00
741937,O-548A78DA,Orange,42.36424,-71.0592,150,,INCOMING_AT,,2026-06-29 18:17:15.646666+00:00
741936,O-548A78E7,Orange,42.43773,-71.07093,185,,STOPPED_AT,,2026-06-29 18:17:15.646664+00:00
741935,B-548A672A,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 18:17:15.646661+00:00
741934,B-548A78A6,Blue,42.39721,-70.99258,210,,STOPPED_AT,,2026-06-29 18:17:15.646658+00:00
741933,B-548A78BA,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 18:17:15.646655+00:00
741932,B-548A78C4,Blue,42.41577,-70.99044,20,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646653+00:00
741931,B-548A78CA,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 18:17:15.646650+00:00
741930,B-548A78E4,Blue,42.35949,-71.05969,150,,STOPPED_AT,,2026-06-29 18:17:15.646647+00:00
741929,B-548A7AC4,Blue,42.40918,-70.99267,355,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646644+00:00
741928,B-548A7AD6,Blue,42.40776,-70.99253,170,,STOPPED_AT,,2026-06-29 18:17:15.646641+00:00
741927,B-548A7AD8,Blue,42.39066,-70.99699,35,,STOPPED_AT,,2026-06-29 18:17:15.646638+00:00
741926,B-548A7B11,Blue,42.37549,-71.02923,225,,INCOMING_AT,,2026-06-29 18:17:15.646635+00:00
741925,R-548A0004,Red,42.34895,-71.05328,130,,INCOMING_AT,,2026-06-29 18:17:15.646633+00:00
741924,R-548A5D6F,Red,42.39618,-71.14054,85,,STOPPED_AT,,2026-06-29 18:17:15.646630+00:00
741923,R-548A5F51,Red,42.33022,-71.057,175,,STOPPED_AT,,2026-06-29 18:17:15.646627+00:00
741922,R-548A6272,Red,42.21883,-71.00029,170,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646624+00:00
741921,R-548A6553,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 18:17:15.646622+00:00
741920,R-548A695C,Red,42.20749,-71.00156,10,,STOPPED_AT,,2026-06-29 18:17:15.646619+00:00
741919,R-548A6AB3,Red,42.20749,-71.00173,190,,STOPPED_AT,,2026-06-29 18:17:15.646616+00:00
741918,R-548A6C54,Red,42.37636,-71.1191,300,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646614+00:00
741917,R-548A6D6F,Red,42.36994,-71.11294,125,,INCOMING_AT,,2026-06-29 18:17:15.646611+00:00
741916,R-548A6DE2,Red,42.262,-71.01576,135,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646608+00:00
741915,R-548A7316,Red,42.39454,-71.11951,170,,INCOMING_AT,,2026-06-29 18:17:15.646604+00:00
741914,R-548A74A7,Red,42.36953,-71.11154,300,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646601+00:00
741913,R-548A74A8,Red,42.36194,-71.08144,95,,INCOMING_AT,,2026-06-29 18:17:15.646598+00:00
741912,R-548A75C9,Red,42.36126,-71.07162,275,,STOPPED_AT,,2026-06-29 18:17:15.646594+00:00
741911,R-548A7856,Red,42.34273,-71.05707,350,,STOPPED_AT,,2026-06-29 18:17:15.646591+00:00
741910,R-548A78B0,Red,42.31054,-71.05362,15,,STOPPED_AT,,2026-06-29 18:17:15.646588+00:00
741909,R-548A78EC,Red,42.31056,-71.05373,195,,STOPPED_AT,,2026-06-29 18:17:15.646585+00:00
741908,R-548A78F4,Red,42.33022,-71.05697,0,,STOPPED_AT,,2026-06-29 18:17:15.646582+00:00
741907,R-548A7922,Red,42.39789,-71.13665,260,,IN_TRANSIT_TO,,2026-06-29 18:17:15.646574+00:00
741906,B-548A672A,Blue,42.35889,-71.0574,275,,STOPPED_AT,,2026-06-29 17:17:14.849479+00:00
741905,B-548A78A6,Blue,42.36409,-71.04414,215,,INCOMING_AT,,2026-06-29 17:17:14.849476+00:00
741904,B-548A78BA,Blue,42.39043,-70.99727,220,,STOPPED_AT,,2026-06-29 17:17:14.849472+00:00
741903,B-548A78C4,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 17:17:14.849469+00:00
741902,B-548A78CA,Blue,42.41085,-70.99259,10,,INCOMING_AT,,2026-06-29 17:17:14.849466+00:00
741901,B-548A78E4,Blue,42.35948,-71.05966,330,,STOPPED_AT,,2026-06-29 17:17:14.849463+00:00
741900,B-548A7AC4,Blue,42.3767,-71.02747,50,,INCOMING_AT,,2026-06-29 17:17:14.849460+00:00
741899,B-548A7AD6,Blue,42.37437,-71.0302,225,,STOPPED_AT,,2026-06-29 17:17:14.849457+00:00
741898,G-10008,Green-E,42.35188,-71.07085,240,,STOPPED_AT,,2026-06-29 17:17:14.849453+00:00
741897,G-10014,Green-E,42.35356,-71.06432,200,,STOPPED_AT,,2026-06-29 17:17:14.849449+00:00
741896,G-10015,Green-E,42.36427,-71.05936,135,,INCOMING_AT,,2026-06-29 17:17:14.849445+00:00
741895,G-10031,Green-E,42.38173,-71.08903,145,12.7,INCOMING_AT,,2026-06-29 17:17:14.849441+00:00
741894,G-10040,Green-E,42.40037,-71.11127,331,5.6,STOPPED_AT,,2026-06-29 17:17:14.849438+00:00
741893,G-10054,Green-E,42.39077,-71.10285,301,16.9,INCOMING_AT,,2026-06-29 17:17:14.849434+00:00
741892,G-10095,Green-E,42.33359,-71.10591,45,,INCOMING_AT,,2026-06-29 17:17:14.849431+00:00
741891,G-10099,Green-E,42.34977,-71.07825,60,,STOPPED_AT,,2026-06-29 17:17:14.849428+00:00
741890,G-10106,Green-E,42.33073,-71.11159,135,3.3,INCOMING_AT,,2026-06-29 17:17:14.849425+00:00
741889,G-10113,Green-E,42.34093,-71.08739,45,7.8,IN_TRANSIT_TO,,2026-06-29 17:17:14.849421+00:00
741888,G-10126,Green-E,42.33791,-71.09507,225,,STOPPED_AT,,2026-06-29 17:17:14.849418+00:00
741887,G-10139,Green-E,42.37862,-71.08577,325,4.7,INCOMING_AT,,2026-06-29 17:17:14.849414+00:00
741886,G-10199,Green-E,42.36607,-71.061,315,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849411+00:00
741885,G-10211,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 17:17:14.849407+00:00
741884,G-10009,Green-D,42.37695,-71.09396,120,,STOPPED_AT,,2026-06-29 17:17:14.849404+00:00
741883,G-10036,Green-D,42.34896,-71.09402,85,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849400+00:00
741882,G-10052,Green-D,42.34174,-71.10985,45,5.1,STOPPED_AT,,2026-06-29 17:17:14.849397+00:00
741881,G-10080,Green-D,42.32945,-71.19231,45,4.6,STOPPED_AT,,2026-06-29 17:17:14.849392+00:00
741880,G-10084,Green-D,42.33285,-71.24337,135,4.5,STOPPED_AT,,2026-06-29 17:17:14.849389+00:00
741879,G-10096,Green-D,42.33666,-71.25085,315,4.6,INCOMING_AT,,2026-06-29 17:17:14.849385+00:00
741878,G-10104,Green-D,42.32919,-71.17948,315,18.4,INCOMING_AT,,2026-06-29 17:17:14.849381+00:00
741877,G-10117,Green-D,42.35929,-71.05951,215,,INCOMING_AT,,2026-06-29 17:17:14.849378+00:00
741876,G-10121,Green-D,42.36851,-71.07121,305,10.7,INCOMING_AT,,2026-06-29 17:17:14.849374+00:00
741875,G-10124,Green-D,42.36668,-71.06772,125,5.7,STOPPED_AT,,2026-06-29 17:17:14.849371+00:00
741874,G-10140,Green-D,42.36242,-71.05803,355,,STOPPED_AT,,2026-06-29 17:17:14.849368+00:00
741873,G-10180,Green-D,42.35018,-71.0771,240,,STOPPED_AT,,2026-06-29 17:17:14.849364+00:00
741872,G-10223,Green-D,42.34795,-71.08686,105,,STOPPED_AT,,2026-06-29 17:17:14.849362+00:00
741871,G-10226,Green-D,42.37705,-71.09396,300,,STOPPED_AT,,2026-06-29 17:17:14.849359+00:00
741870,G-10230,Green-D,42.34672,-71.10182,230,,INCOMING_AT,,2026-06-29 17:17:14.849355+00:00
741869,G-10238,Green-D,42.33599,-71.14251,90,5.6,INCOMING_AT,,2026-06-29 17:17:14.849352+00:00
741868,G-10022,Green-C,42.3396,-71.1322,90,11.6,INCOMING_AT,,2026-06-29 17:17:14.849349+00:00
741867,G-10027,Green-C,42.34704,-71.10355,240,,INCOMING_AT,,2026-06-29 17:17:14.849346+00:00
741866,G-10035,Green-C,42.35164,-71.07172,240,,INCOMING_AT,,2026-06-29 17:17:14.849344+00:00
741865,G-10059,Green-C,42.35625,-71.06264,210,,STOPPED_AT,,2026-06-29 17:17:14.849341+00:00
741864,G-10063,Green-C,42.33625,-71.14902,225,,STOPPED_AT,,2026-06-29 17:17:14.849338+00:00
741863,G-10077,Green-C,42.3518,-71.07081,60,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849335+00:00
741862,G-10098,Green-C,42.34738,-71.1023,60,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849333+00:00
741861,G-10167,Green-C,42.35551,-71.06316,30,,STOPPED_AT,,2026-06-29 17:17:14.849331+00:00
741860,G-10227,Green-C,42.33702,-71.1456,225,4.3,INCOMING_AT,,2026-06-29 17:17:14.849329+00:00
741859,G-10236,Green-C,42.34478,-71.11142,45,4.3,STOPPED_AT,,2026-06-29 17:17:14.849326+00:00
741858,G-10019,Green-B,42.3518,-71.07081,60,,INCOMING_AT,,2026-06-29 17:17:14.849322+00:00
741857,G-10020,Green-B,42.33942,-71.1572,135,6.1,STOPPED_AT,,2026-06-29 17:17:14.849319+00:00
741856,G-10046,Green-B,42.35986,-71.05891,215,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849316+00:00
741855,G-10049,Green-B,42.35005,-71.10722,135,5.4,STOPPED_AT,,2026-06-29 17:17:14.849314+00:00
741854,G-10057,Green-B,42.3483,-71.13686,135,13.3,INCOMING_AT,,2026-06-29 17:17:14.849311+00:00
741853,G-10061,Green-B,42.34804,-71.08964,90,,INCOMING_AT,,2026-06-29 17:17:14.849308+00:00
741852,G-10075,Green-B,42.33949,-71.15723,315,7.8,STOPPED_AT,,2026-06-29 17:17:14.849306+00:00
741851,G-10083,Green-B,42.35047,-71.11037,315,5.4,IN_TRANSIT_TO,,2026-06-29 17:17:14.849303+00:00
741850,G-10101,Green-B,42.34996,-71.07792,240,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849299+00:00
741849,G-10118,Green-B,42.35305,-71.06457,200,,INCOMING_AT,,2026-06-29 17:17:14.849296+00:00
741848,G-10229,Green-B,42.34018,-71.16709,135,,STOPPED_AT,,2026-06-29 17:17:14.849293+00:00
741847,G-10234,Green-B,42.341,-71.16742,75,3.2,STOPPED_AT,,2026-06-29 17:17:14.849289+00:00
741846,O-548A700A,Orange,42.30331,-71.11239,210,,INCOMING_AT,,2026-06-29 17:17:14.849286+00:00
741845,O-548A74B4,Orange,42.32673,-71.09831,210,,INCOMING_AT,,2026-06-29 17:17:14.849282+00:00
741844,O-548A74B8,Orange,42.30119,-71.11376,30,,STOPPED_AT,,2026-06-29 17:17:14.849278+00:00
741843,O-548A74BF,Orange,42.33643,-71.08957,40,,STOPPED_AT,,2026-06-29 17:17:14.849275+00:00
741842,O-548A78A9,Orange,42.3336,-71.09305,220,,INCOMING_AT,,2026-06-29 17:17:14.849271+00:00
741841,O-548A78AA,Orange,42.35391,-71.06209,205,,INCOMING_AT,,2026-06-29 17:17:14.849267+00:00
741840,O-548A78B7,Orange,42.3812,-71.07702,175,,INCOMING_AT,,2026-06-29 17:17:14.849263+00:00
741839,O-548A78BD,Orange,42.40162,-71.07727,177,,STOPPED_AT,,2026-06-29 17:17:14.849260+00:00
741838,O-548A78C3,Orange,42.43773,-71.07093,185,,STOPPED_AT,,2026-06-29 17:17:14.849256+00:00
741837,O-548A78C7,Orange,42.43772,-71.0708,185,,STOPPED_AT,,2026-06-29 17:17:14.849252+00:00
741836,O-548A78D0,Orange,42.39519,-71.07726,5,,INCOMING_AT,,2026-06-29 17:17:14.849249+00:00
741835,O-548A78DA,Orange,42.36473,-71.05958,330,,INCOMING_AT,,2026-06-29 17:17:14.849246+00:00
741834,O-548A78E7,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 17:17:14.849243+00:00
741833,B-548A672A,Blue,42.35889,-71.0574,275,,STOPPED_AT,,2026-06-29 17:17:14.849239+00:00
741832,B-548A78A6,Blue,42.36409,-71.04414,215,,INCOMING_AT,,2026-06-29 17:17:14.849236+00:00
741831,B-548A78BA,Blue,42.39043,-70.99727,220,,STOPPED_AT,,2026-06-29 17:17:14.849233+00:00
741830,B-548A78C4,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 17:17:14.849230+00:00
741829,B-548A78CA,Blue,42.41085,-70.99259,10,,INCOMING_AT,,2026-06-29 17:17:14.849226+00:00
741828,B-548A78E4,Blue,42.35948,-71.05966,330,,STOPPED_AT,,2026-06-29 17:17:14.849222+00:00
741827,B-548A7AC4,Blue,42.3767,-71.02747,50,,INCOMING_AT,,2026-06-29 17:17:14.849219+00:00
741826,B-548A7AD6,Blue,42.37437,-71.0302,225,,STOPPED_AT,,2026-06-29 17:17:14.849216+00:00
741825,R-548A0004,Red,42.27315,-71.02737,315,,INCOMING_AT,,2026-06-29 17:17:14.849213+00:00
741824,R-548A5D6F,Red,42.20749,-71.00173,10,,STOPPED_AT,,2026-06-29 17:17:14.849210+00:00
741823,R-548A5F51,Red,42.32589,-71.05635,305,,INCOMING_AT,,2026-06-29 17:17:14.849207+00:00
741822,R-548A6272,Red,42.39638,-71.1386,260,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849204+00:00
741821,R-548A6553,Red,42.2097,-71.00135,10,,INCOMING_AT,,2026-06-29 17:17:14.849200+00:00
741820,R-548A695C,Red,42.39454,-71.11951,170,,INCOMING_AT,,2026-06-29 17:17:14.849197+00:00
741819,R-548A6AB3,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 17:17:14.849195+00:00
741818,R-548A6C54,Red,42.25752,-71.011,135,,INCOMING_AT,,2026-06-29 17:17:14.849192+00:00
741817,R-548A6D6F,Red,42.22516,-71.00386,330,,INCOMING_AT,,2026-06-29 17:17:14.849189+00:00
741816,R-548A6DE2,Red,42.37636,-71.1191,300,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849186+00:00
741815,R-548A7316,Red,42.28456,-71.06382,150,,STOPPED_AT,,2026-06-29 17:17:14.849183+00:00
741814,R-548A74A7,Red,42.36393,-71.10155,130,,INCOMING_AT,,2026-06-29 17:17:14.849179+00:00
741813,R-548A74A8,Red,42.28907,-71.06483,330,,INCOMING_AT,,2026-06-29 17:17:14.849176+00:00
741812,R-548A7551,Red,42.32052,-71.05223,350,,STOPPED_AT,,2026-06-29 17:17:14.849174+00:00
741811,R-548A75C9,Red,42.27781,-71.03216,165,,INCOMING_AT,,2026-06-29 17:17:14.849171+00:00
741810,R-548A7856,Red,42.35827,-71.06605,130,,INCOMING_AT,,2026-06-29 17:17:14.849168+00:00
741809,R-548A78B0,Red,42.39618,-71.14054,85,,STOPPED_AT,,2026-06-29 17:17:14.849165+00:00
741808,R-548A78B1,Red,42.39538,-71.11944,340,,INCOMING_AT,,2026-06-29 17:17:14.849162+00:00
741807,R-548A78EC,Red,42.36126,-71.07162,275,,STOPPED_AT,,2026-06-29 17:17:14.849159+00:00
741806,R-548A78F4,Red,42.38686,-71.11936,185,,IN_TRANSIT_TO,,2026-06-29 17:17:14.849156+00:00
741805,R-548A7922,Red,42.34064,-71.05708,175,,INCOMING_AT,,2026-06-29 17:17:14.849148+00:00
741804,B-548A672A,Blue,42.36122,-71.0631,135,,IN_TRANSIT_TO,,2026-06-29 16:19:17.905619+00:00
741803,B-548A78A6,Blue,42.36409,-71.04414,215,,INCOMING_AT,,2026-06-29 16:19:17.905617+00:00
741802,B-548A78BA,Blue,42.38689,-71.00478,235,,STOPPED_AT,,2026-06-29 16:19:17.905615+00:00
741801,B-548A78C4,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 16:19:17.905611+00:00
741800,B-548A78CA,Blue,42.38608,-71.0063,60,,INCOMING_AT,,2026-06-29 16:19:17.905608+00:00
741799,B-548A78E4,Blue,42.35956,-71.05162,80,,STOPPED_AT,,2026-06-29 16:19:17.905605+00:00
741798,G-10008,Green-E,42.36607,-71.061,315,,IN_TRANSIT_TO,,2026-06-29 16:19:17.905603+00:00
741797,G-10014,Green-E,42.35551,-71.06316,30,,STOPPED_AT,,2026-06-29 16:19:17.905600+00:00
741796,G-10015,Green-E,42.34582,-71.08114,45,,IN_TRANSIT_TO,,2026-06-29 16:19:17.905597+00:00
741795,G-10040,Green-E,42.32825,-71.11032,45,2.9,STOPPED_AT,,2026-06-29 16:19:17.905594+00:00
741794,G-10054,Green-E,42.3344,-71.10425,225,,STOPPED_AT,,2026-06-29 16:19:17.905591+00:00
741793,G-10095,Green-E,42.39928,-71.11062,151,8.6,INCOMING_AT,,2026-06-29 16:19:17.905588+00:00
741792,G-10099,Green-E,42.36543,-71.0604,135,,STOPPED_AT,,2026-06-29 16:19:17.905585+00:00
741791,G-10106,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 16:19:17.905581+00:00
741790,G-10109,Green-E,42.33274,-71.11081,45,5.5,INCOMING_AT,,2026-06-29 16:19:17.905501+00:00
741789,G-10113,Green-E,42.37374,-71.08063,125,10.7,INCOMING_AT,,2026-06-29 16:19:17.905497+00:00
741788,G-10126,Green-E,42.40839,-71.1173,151,5.3,STOPPED_AT,,2026-06-29 16:19:17.905494+00:00
741787,G-10139,Green-E,42.34296,-71.08476,225,,IN_TRANSIT_TO,,2026-06-29 16:19:17.905490+00:00
741786,G-10199,Green-E,42.35356,-71.06432,200,,STOPPED_AT,,2026-06-29 16:19:17.905487+00:00
741785,G-10211,Green-E,42.33324,-71.10738,90,4.0,IN_TRANSIT_TO,,2026-06-29 16:19:17.905482+00:00
741784,G-10009,Green-D,42.33568,-71.14448,90,3.6,INCOMING_AT,,2026-06-29 16:19:17.905478+00:00
741783,G-10036,Green-D,42.33458,-71.15032,225,10.2,IN_TRANSIT_TO,,2026-06-29 16:19:17.905474+00:00
741782,G-10052,Green-D,42.34523,-71.10461,225,6.0,STOPPED_AT,,2026-06-29 16:19:17.905471+00:00
741781,G-10080,Green-D,42.35188,-71.07085,240,,STOPPED_AT,,2026-06-29 16:19:17.905467+00:00
741780,G-10084,Green-D,42.36238,-71.05804,175,,STOPPED_AT,,2026-06-29 16:19:17.905464+00:00
